title,num_rooms,num_bedrooms,type_of_good,total_area,total_land_area,condition,latitude,longitude,city,region,features,url,price,Antenne parabolique,Ascenseur,Chambre rangement,Chauffage central,Cheminée,Climatisation,Concierge,Cuisine équipée,Double vitrage,Entre-seul,Four,Garage,Jardin,Machine à laver,Meublé,Micro-ondes,Piscine,Porte blindée,Réfrigérateur,Salon européen,Sécurité,Terrasse,Vue sur les montagnes,Vue sur mer
A vendre Villa de 764 m² Chotrana 3,9,6,Maison,560,764.0,Bon état,36.883333,10.25,Chotrana 3,La Soukra,Jardin;Terrasse;Garage;Piscine;Chambre rangement;Climatisation;Chauffage central;Double vitrage;Porte blindée;Cuisine équipée,https://www.mubawab.tn/fr/a/8222190/a-vendre-villa-de-764-m%C2%B2-chotrana-3,990000,False,False,True,True,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False
Villa S4 de 270m² avec piscine à Hammamet Nord,5,4,Villa,220,270.0,Bon état,36.40108,10.61457,Hammamet Nord,Hammamet,Jardin;Terrasse;Garage;Piscine;Chambre rangement;Chauffage central,https://www.mubawab.tn/fr/a/7935292/villa-s4-de-270m%C2%B2-avec-piscine-%C3%A0-hammamet-nord,565000,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
Maison de 143m2 sur un terrain de 612m2,4,3,Maison,143,612.0,Bon état,36.8625,10.19556,El Menzah 5,Ariana Ville,Jardin;Terrasse;Garage;Piscine;Chauffage central,https://www.mubawab.tn/fr/a/7959064/maison-de-143m2-sur-un-terrain-de-612m2,1050000,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
Villa avec piscine chauffée à La Marsa,5,3,Villa,170,250.0,Bon état,36.876389,10.325278,La Marsa,La Marsa,Jardin;Terrasse;Garage;Piscine;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Double vitrage;Porte blindée,https://www.mubawab.tn/fr/a/8244685/villa-avec-piscine-chauff%C3%A9e-%C3%A0-la-marsa,1500000,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,False
A vendre Villa Style Américain,3,6,Villa,725,,Bon état,35.6776,10.0924,Kairouan Ville,Kairouan Ville,Terrasse;Garage;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Four;Machine à laver,https://www.mubawab.tn/fr/a/8210971/a-vendre-villa-style-am%C3%A9ricain,790000,False,False,False,True,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False
Une villa de 751m2 terrain et 450m2 Bâtit à Menzah 7,5,5,Villa,751,,Bon état,36.8625,10.19556,El Menzah 7,Ariana Ville,Chambre rangement,https://www.mubawab.tn/fr/a/8231627/une-villa-de-751m2-terrain-et-450m2-b%C3%A2tit-%C3%A0-menzah-7,1800000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vente 3mn geant villa inachevée borj youssef,6,4,Villa,409,,Nouveau,36.954444,10.191389,Borj Touil,Raoued,Garage;Piscine,https://www.mubawab.tn/fr/a/7756010/vente-3mn-geant-villa-inachev%C3%A9e-borj-youssef,339000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Joli Triplex S4 à Gammarth,,4,Maison,270,,,36.8941992,10.2762232,La Marsa,La Marsa,Jardin;Terrasse;Piscine,https://www.mubawab.tn/fr/a/8033425/joli-triplex-s4-%C3%A0-gammarth,1600000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
Duplex avec jardin la Soukra,5,3,Maison,380,,Bon état,36.883333,10.25,La Soukra,La Soukra,Jardin;Terrasse;Garage;Ascenseur;Chambre rangement;Cheminée;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée,https://www.mubawab.tn/fr/a/8254920/duplex-avec-jardin-la-soukra,740000,False,True,True,True,True,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False
Vente mnihla villa R2 quartier residentiel,9,7,Villa,400,,Bon état,36.8567806,10.1157421,Mnihla,Mnihla,Jardin;Terrasse;Climatisation;Chauffage central;Cuisine équipée,https://www.mubawab.tn/fr/a/8254917/vente-mnihla-villa-r2-quartier-residentiel,599000,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Villa avec agréable vue montagne,4,3,Villa,826,,Nouveau,37.05,11.016667,El Haouaria,,Jardin;Vue sur les montagnes,https://www.mubawab.tn/fr/a/7232754/villa-avec-agr%C3%A9able-vue-montagne,149000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Villa avec studio au centre ville manzel tmim,9,4,Villa,426,,Bon état,36.783333,10.983333,Menzel Temime,,Jardin;Terrasse;Garage;Climatisation;Cuisine équipée,https://www.mubawab.tn/fr/a/8181936/villa-avec-studio-au-centre-ville-manzel-tmim,550000,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
Villa bien placée à manzel temim,4,3,Villa,140,351.0,Nouveau,36.783333,10.983333,Menzel Temime,,Jardin;Terrasse;Garage,https://www.mubawab.tn/fr/a/8102280/villa-bien-plac%C3%A9e-%C3%A0-manzel-temim,500000,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
Une belle demeure pieds dans l'eau,6,5,Villa,365,,Nouveau,36.8493,11.0918,Kélibia,,Terrasse;Garage;Vue sur mer;Piscine,https://www.mubawab.tn/fr/a/7813124/une-belle-demeure-pieds-dans-l-eau,1190000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
Luxueuse Villa à kélibia,3,3,Villa,170,,Bon état,36.8493,11.0918,Kélibia,,Garage,https://www.mubawab.tn/fr/a/7611817/luxueuse-villa-%C3%A0-k%C3%A9libia,270000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
A vendre villa style américain à Hammam Sousse,4,5,Villa,420,,Nouveau,35.8569,10.5972,Cité de la Plage,Hammam Sousse,Jardin;Garage;Climatisation;Chauffage central,https://www.mubawab.tn/fr/a/8051410/a-vendre-villa-style-am%C3%A9ricain-%C3%A0-hammam-sousse,650000,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Rez de chaussée d'une villa S3 Menzah 5,4,3,Maison,250,,Nouveau,36.8625,10.19556,El Menzah 5,Ariana Ville,Jardin;Terrasse;Garage;Chambre rangement;Climatisation;Chauffage central;Sécurité;Cuisine équipée,https://www.mubawab.tn/fr/a/8245996/rez-de-chauss%C3%A9e-d-une-villa-s3-menzah-5,650000,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
Villa S2 à vendre à Hammamet Sud,3,2,Villa,450,,Nouveau,36.40108,10.61457,Hammamet,Hammamet,Terrasse;Piscine;Meublé;Climatisation;Cuisine équipée,https://www.mubawab.tn/fr/a/7809282/villa-s2-%C3%A0-vendre-%C3%A0-hammamet-sud,300000,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
Maison Inachevée Au Cœur de El Halfaouine,1,1,Maison,50,50.0,Bon état,36.81881,10.16596,El Halfaouine,Tunis,,https://www.mubawab.tn/fr/a/8197987/maison-inachev%C3%A9e-au-c%C5%93ur-de-el-halfaouine,95000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Villa Livan à Vendre à Sidi Salah, La Soukra",5,4,Villa,260,401.0,Bon état,36.883333,10.25,Sidi Salah,La Soukra,Jardin;Terrasse;Piscine;Cuisine équipée,https://www.mubawab.tn/fr/a/8095338/villa-livan-%C3%A0-vendre-%C3%A0-sidi-salah-la-soukra,540000,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
Villa Montréal à Vendre à l'Aouina,9,8,Villa,580,,Bon état,36.876389,10.325278,Aouina,La Marsa,Jardin;Terrasse;Cuisine équipée,https://www.mubawab.tn/fr/a/8016367/villa-montr%C3%A9al-%C3%A0-vendre-%C3%A0-l-aouina,880000,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Penthouse Zéndra à Vendre aux Berges du Lac 2,4,3,Villa,220,,Bon état,36.876389,10.325278,Les Berges Du Lac 2,La Marsa,Terrasse;Climatisation;Chauffage central;Cuisine équipée,https://www.mubawab.tn/fr/a/8083896/penthouse-z%C3%A9ndra-%C3%A0-vendre-aux-berges-du-lac-2,1700000,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Villa Andrew à Vendre à Chotrana 1,5,4,Maison,850,,Bon état,36.883333,10.25,Chotrana 1,La Soukra,Jardin;Terrasse;Cuisine équipée,https://www.mubawab.tn/fr/a/7906143/villa-andrew-%C3%A0-vendre-%C3%A0-chotrana-1,580000,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Duplex Lorina À Vendre À Bhar Lazreg,5,4,Villa,260,,Bon état,36.876389,10.325278,Bhar Lazreg,La Marsa,Piscine;Climatisation;Chauffage central;Cuisine équipée,https://www.mubawab.tn/fr/a/8047997/duplex-lorina-%C3%A0-vendre-%C3%A0-bhar-lazreg,1050000,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
"Villa Clarise à Vendre à Sidi Daoued, La Marsa",9,7,Villa,750,520.0,Bon état,36.876389,10.325278,Sidi Daoued,La Marsa,Jardin;Terrasse;Piscine;Chambre rangement;Entre-seul;Cuisine équipée,https://www.mubawab.tn/fr/a/8095471/villa-clarise-%C3%A0-vendre-%C3%A0-sidi-daoued-la-marsa,2100000,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
Villa Kenan à Vendre à Sidi Daoud,4,3,Villa,600,,Bon état,36.876389,10.325278,Sidi Daoued,La Marsa,Jardin;Terrasse;Garage,https://www.mubawab.tn/fr/a/8028166/villa-kenan-%C3%A0-vendre-%C3%A0-sidi-daoud,900000,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
À vendre à La Marsa Une Superbe villa retapé à 9,5,4,Villa,260,292.0,Nouveau,36.876389,10.325278,Cité El Khalil,La Marsa,Jardin;Terrasse;Piscine;Concierge;Meublé;Entre-seul;Salon européen;Antenne parabolique;Cheminée;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,https://www.mubawab.tn/fr/a/8240722/%C3%A0-vendre-%C3%A0-la-marsa-une-superbe-villa-retap%C3%A9-%C3%A0-9,1380000,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False
A vendre villa de maitre S6 avec piscine à Mrezga,8,6,Villa,820,1250.0,Nouveau,36.43108240673726,10.670874931640626,Hammamet Nord,Hammamet,Jardin;Terrasse;Garage;Vue sur mer;Piscine;Entre-seul;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée,https://www.mubawab.tn/fr/a/8223653/a-vendre-villa-de-maitre-s6-avec-piscine-%C3%A0-mrezga,2700000,True,False,False,True,False,True,False,True,True,True,False,True,True,False,False,False,True,True,False,False,True,True,False,True
A vendre Villa de maitre S5 avec piscine à Hammamet,6,5,Villa,450,1150.0,Bon état,36.42011020887462,10.51571450454712,Hammamet Sud,Hammamet,Jardin;Terrasse;Garage;Vue sur mer;Piscine;Concierge;Entre-seul;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Cuisine équipée,https://www.mubawab.tn/fr/a/8251399/a-vendre-villa-de-maitre-s5-avec-piscine-%C3%A0-hammamet,900000,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,True
A vendre Villa S4 avec piscine à Sidi Jdidi Hammamet,5,4,Villa,320,500.0,Nouveau,36.41641505212132,10.475695946044924,Hammamet Sud,Hammamet,Jardin;Terrasse;Garage;Piscine;Concierge;Entre-seul;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Cuisine équipée,https://www.mubawab.tn/fr/a/8250771/a-vendre-villa-s4-avec-piscine-%C3%A0-sidi-jdidi-hammamet,760000,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False
"A vendre villa S2 avec étage à Mrezga, Hammamet",6,4,Maison,306,409.0,Bon état,36.41218439979379,10.64132771713257,Hammamet Nord,Hammamet,Jardin;Terrasse;Garage;Vue sur les montagnes;Chambre rangement;Sécurité,https://www.mubawab.tn/fr/a/8247846/a-vendre-villa-s2-avec-%C3%A9tage-%C3%A0-mrezga-hammamet,570000,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False
Opportunité d'un Duplex S3 à vendre,4,3,Villa,168,210.0,Nouveau,36.871990775019455,10.180869412934417,Riadh al Andalous,Ariana Ville,Jardin;Garage;Concierge;Chambre rangement;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée,https://www.mubawab.tn/fr/pa/8224231/opportunit%C3%A9-d-un-duplex-s3-%C3%A0-vendre,714000,True,False,True,True,False,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False
À vendre une villa en S5 situé à El Menzah 9,6,4,Villa,350,824.0,À rénover,36.845235,10.164723,El Menzah 9,El Menzah,Jardin;Garage;Entre-seul,https://www.mubawab.tn/fr/a/8197705/%C3%A0-vendre-une-villa-en-s5-situ%C3%A9-%C3%A0-el-menzah-9,1500000,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Magnifique Villa S6 à Vendre à Gammarth,,6,Maison,375,,,36.8941992,10.2762232,La Marsa,La Marsa,Garage;Entre-seul,https://www.mubawab.tn/fr/a/8194901/magnifique-villa-s6-%C3%A0-vendre-%C3%A0-gammarth,1850000,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Maison arabe de 250m² sur 167m² de terrain,5,3,Maison,250,,Bon état,36.45909282549783,10.7287328634236,Nabeul,Nabeul,Terrasse;Climatisation;Chauffage central;Cuisine équipée,https://www.mubawab.tn/fr/a/7709526/maison-arabe-de-250m%C2%B2-sur-167m%C2%B2-de-terrain,385000,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Villa sur un terrain de 216m² coté plage à hammamet nord,4,3,Villa,195,216.0,Nouveau,36.40108,10.61457,Hammamet Nord,Hammamet,Jardin;Terrasse;Garage;Piscine;Concierge;Climatisation;Chauffage central;Sécurité;Cuisine équipée;Four,https://www.mubawab.tn/fr/a/7572446/villa-sur-un-terrain-de-216m%C2%B2-cot%C3%A9-plage-%C3%A0-hammamet-nord,1100000,False,False,False,True,False,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False
Villa S3 de 230m² avec piscine à Hammamet Nord,4,3,Villa,210,230.0,Nouveau,36.40108,10.61457,Hammamet Nord,Hammamet,Terrasse;Garage;Piscine;Climatisation;Chauffage central;Cuisine équipée;Four;Machine à laver,https://www.mubawab.tn/fr/a/8106944/villa-s3-de-230m%C2%B2-avec-piscine-%C3%A0-hammamet-nord,750000,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False
"A vendre à Hammamet Monchar, 8 km de la plage",5,4,Villa,500,300.0,Bon état,36.40108,10.61457,Hammamet Sud,Hammamet,Jardin;Terrasse;Piscine;Climatisation;Chauffage central;Cuisine équipée,https://www.mubawab.tn/fr/a/8245872/a-vendre-%C3%A0-hammamet-monchar-8-km-de-la-plage,850000,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
A vendre à HAMMAMET nord une villa s4 suites,5,4,Villa,500,300.0,Bon état,36.40108,10.61457,Hammamet Nord,Hammamet,Jardin;Terrasse;Garage;Vue sur mer;Piscine;Climatisation;Chauffage central;Sécurité;Double vitrage;Cuisine équipée,https://www.mubawab.tn/fr/a/8246608/a-vendre-%C3%A0-hammamet-nord-une-villa-s4-suites,890000,False,False,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True
Duplex s3 à Cité El Omran,1,3,Maison,168,,Bon état,35.7678,10.8225,Monastir Ville,Monastir Ville,Terrasse,https://www.mubawab.tn/fr/a/8159743/duplex-s3-%C3%A0-cit%C3%A9-el-omran,370000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Spacieuse Villa en R3 à La Marsa cité El Khalil,7,7,Villa,300,,Bon état,36.876389,10.325278,La Marsa,La Marsa,Jardin;Terrasse;Garage;Vue sur mer;Chambre rangement;Climatisation;Chauffage central;Double vitrage;Porte blindée;Cuisine équipée,https://www.mubawab.tn/fr/a/8144066/spacieuse-villa-en-r3-%C3%A0-la-marsa-cit%C3%A9-el-khalil,980000,False,False,True,True,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
Villa individuelle en vente,,,Villa,200,,,36.658969,10.405946,Borj Cedria,Hammam Chatt,Terrasse;Garage,https://www.mubawab.tn/fr/a/8254751/villa-individuelle-en-vente,740000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
